lena,peppers,messi5,husky,sandstorm
361.20199909921956,361.20199909921956,361.20199909921956,361.20199909921956,361.20199909921956
30.438201711518886,31.03168166666048,29.730548606003154,31.35193731825895,35.42843773897479
24.29110501822567,24.060388623993198,23.919448873651454,25.052075502392164,26.884668837310677
